TabNet Logs:

Saving copy of script...
In this script only the Era dataset is used
Normalization used is StandardScaler
------------------------------------------------------------------
Using the dataset: DataBase_Era.csv
Using seed = 0
Train/val/test division is 64/18/18
Device used : cuda
Random Forest params:

{'cat_dims': [], 'cat_emb_dim': 1, 'cat_idxs': [], 'clip_value': 1, 'device_name': 'auto', 'epsilon': 1e-15, 'gamma': 1.3, 'input_dim': None, 'lambda_sparse': 0.001, 'mask_type': 'sparsemax', 'momentum': 0.02, 'n_a': 12, 'n_d': 12, 'n_independent': 2, 'n_shared': 2, 'n_steps': 3, 'optimizer_fn': <class 'torch.optim.adam.Adam'>, 'optimizer_params': {'lr': 0.05}, 'output_dim': None, 'scheduler_fn': None, 'scheduler_params': {}, 'seed': 0, 'verbose': 1}
started training at: 03:43:04
epoch 0  | loss: 1.11339 | val_0_rmse: 0.99161 | val_1_rmse: 0.93608 |  0:00:02s
epoch 1  | loss: 0.6982  | val_0_rmse: 0.81932 | val_1_rmse: 0.80717 |  0:00:03s
epoch 2  | loss: 0.58506 | val_0_rmse: 0.88811 | val_1_rmse: 0.83528 |  0:00:03s
epoch 3  | loss: 0.55819 | val_0_rmse: 0.83394 | val_1_rmse: 0.78205 |  0:00:04s
epoch 4  | loss: 0.53994 | val_0_rmse: 0.71487 | val_1_rmse: 0.69403 |  0:00:04s
epoch 5  | loss: 0.51862 | val_0_rmse: 0.71323 | val_1_rmse: 0.68303 |  0:00:05s
epoch 6  | loss: 0.5114  | val_0_rmse: 0.69887 | val_1_rmse: 0.67617 |  0:00:05s
epoch 7  | loss: 0.48557 | val_0_rmse: 0.67441 | val_1_rmse: 0.65386 |  0:00:06s
epoch 8  | loss: 0.47588 | val_0_rmse: 0.67085 | val_1_rmse: 0.65553 |  0:00:06s
epoch 9  | loss: 0.46442 | val_0_rmse: 0.6627  | val_1_rmse: 0.64721 |  0:00:07s
epoch 10 | loss: 0.4612  | val_0_rmse: 0.66299 | val_1_rmse: 0.65264 |  0:00:07s
epoch 11 | loss: 0.45498 | val_0_rmse: 0.6546  | val_1_rmse: 0.6369  |  0:00:08s
epoch 12 | loss: 0.44046 | val_0_rmse: 0.65037 | val_1_rmse: 0.63158 |  0:00:08s
epoch 13 | loss: 0.43896 | val_0_rmse: 0.65052 | val_1_rmse: 0.63426 |  0:00:09s
epoch 14 | loss: 0.43856 | val_0_rmse: 0.63746 | val_1_rmse: 0.6247  |  0:00:09s
epoch 15 | loss: 0.42656 | val_0_rmse: 0.64247 | val_1_rmse: 0.62441 |  0:00:10s
epoch 16 | loss: 0.42398 | val_0_rmse: 0.64688 | val_1_rmse: 0.62863 |  0:00:10s
epoch 17 | loss: 0.42763 | val_0_rmse: 0.64616 | val_1_rmse: 0.63049 |  0:00:10s
epoch 18 | loss: 0.41575 | val_0_rmse: 0.62898 | val_1_rmse: 0.62292 |  0:00:11s
epoch 19 | loss: 0.40627 | val_0_rmse: 0.62343 | val_1_rmse: 0.61755 |  0:00:11s
epoch 20 | loss: 0.40148 | val_0_rmse: 0.61726 | val_1_rmse: 0.61047 |  0:00:12s
epoch 21 | loss: 0.3955  | val_0_rmse: 0.61613 | val_1_rmse: 0.61116 |  0:00:12s
epoch 22 | loss: 0.38695 | val_0_rmse: 0.62065 | val_1_rmse: 0.60751 |  0:00:13s
epoch 23 | loss: 0.39051 | val_0_rmse: 0.64009 | val_1_rmse: 0.62584 |  0:00:13s
epoch 24 | loss: 0.39683 | val_0_rmse: 0.61846 | val_1_rmse: 0.61127 |  0:00:14s
epoch 25 | loss: 0.39059 | val_0_rmse: 0.60526 | val_1_rmse: 0.6057  |  0:00:14s
epoch 26 | loss: 0.38768 | val_0_rmse: 0.60439 | val_1_rmse: 0.60003 |  0:00:15s
epoch 27 | loss: 0.38167 | val_0_rmse: 0.60297 | val_1_rmse: 0.60993 |  0:00:15s
epoch 28 | loss: 0.36888 | val_0_rmse: 0.60978 | val_1_rmse: 0.60825 |  0:00:16s
epoch 29 | loss: 0.38591 | val_0_rmse: 0.62971 | val_1_rmse: 0.62599 |  0:00:16s
epoch 30 | loss: 0.3929  | val_0_rmse: 0.61472 | val_1_rmse: 0.60292 |  0:00:17s
epoch 31 | loss: 0.39526 | val_0_rmse: 0.61947 | val_1_rmse: 0.61372 |  0:00:17s
epoch 32 | loss: 0.38469 | val_0_rmse: 0.6085  | val_1_rmse: 0.60363 |  0:00:18s
epoch 33 | loss: 0.36812 | val_0_rmse: 0.62439 | val_1_rmse: 0.6134  |  0:00:18s
epoch 34 | loss: 0.36985 | val_0_rmse: 0.63552 | val_1_rmse: 0.61044 |  0:00:19s
epoch 35 | loss: 0.36294 | val_0_rmse: 0.58714 | val_1_rmse: 0.58877 |  0:00:19s
epoch 36 | loss: 0.36826 | val_0_rmse: 0.60093 | val_1_rmse: 0.60368 |  0:00:20s
epoch 37 | loss: 0.36406 | val_0_rmse: 0.59663 | val_1_rmse: 0.59707 |  0:00:20s
epoch 38 | loss: 0.36188 | val_0_rmse: 0.59604 | val_1_rmse: 0.59249 |  0:00:20s
epoch 39 | loss: 0.37091 | val_0_rmse: 0.59937 | val_1_rmse: 0.59785 |  0:00:21s
epoch 40 | loss: 0.36526 | val_0_rmse: 0.59029 | val_1_rmse: 0.58759 |  0:00:21s
epoch 41 | loss: 0.36711 | val_0_rmse: 0.58115 | val_1_rmse: 0.58059 |  0:00:22s
epoch 42 | loss: 0.36474 | val_0_rmse: 0.59224 | val_1_rmse: 0.59042 |  0:00:22s
epoch 43 | loss: 0.36839 | val_0_rmse: 0.5914  | val_1_rmse: 0.59345 |  0:00:23s
epoch 44 | loss: 0.3631  | val_0_rmse: 0.59813 | val_1_rmse: 0.59524 |  0:00:23s
epoch 45 | loss: 0.35482 | val_0_rmse: 0.59215 | val_1_rmse: 0.59526 |  0:00:24s
epoch 46 | loss: 0.35721 | val_0_rmse: 0.59061 | val_1_rmse: 0.58638 |  0:00:24s
epoch 47 | loss: 0.35033 | val_0_rmse: 0.58192 | val_1_rmse: 0.56975 |  0:00:25s
epoch 48 | loss: 0.33252 | val_0_rmse: 0.56291 | val_1_rmse: 0.55243 |  0:00:25s
epoch 49 | loss: 0.32543 | val_0_rmse: 0.54829 | val_1_rmse: 0.55219 |  0:00:26s
epoch 50 | loss: 0.32544 | val_0_rmse: 0.56376 | val_1_rmse: 0.56673 |  0:00:26s
epoch 51 | loss: 0.33355 | val_0_rmse: 0.56874 | val_1_rmse: 0.57043 |  0:00:27s
epoch 52 | loss: 0.319   | val_0_rmse: 0.53563 | val_1_rmse: 0.5543  |  0:00:27s
