Price,Area,Baths,Beds,Latitude,Longitude,Month,Year
77786.0,105.0,1.0,2.0,-34.905561999999996,-56.187346,5,2019
146547.95,62.0,1.0,2.0,-34.908669,-56.189961,5,2019
149479.346,62.0,1.0,2.0,-34.908603,-56.189446,5,2019
131151.566,63.0,1.0,2.0,-34.908669,-56.189918999999996,5,2019
151035.94,63.0,1.0,2.0,-34.908563,-56.18983299999999,5,2019
129799.48800000001,62.0,1.0,2.0,-34.908634,-56.189961,5,2019
148074.828,63.0,1.0,2.0,-34.908634,-56.190047,5,2019
142477.732,63.0,1.0,2.0,-34.908704,-56.190004,5,2019
142477.732,62.0,1.0,2.0,-34.908599,-56.190004,5,2019
133722.0,66.0,1.0,2.0,-34.90457,-56.182547,5,2019
120612.0,46.0,1.0,1.0,-34.899545,-56.175199,5,2019
201020.0,56.0,1.0,1.0,-34.895528999999996,-56.107434,5,2019
148580.0,55.0,1.0,2.0,-34.913402000000005,-56.156380000000006,5,2019
69920.0,49.0,1.0,2.0,-34.87631,-56.202202,5,2019
74290.0,34.0,1.0,1.0,-34.909338,-56.210561,5,2019
122272.6,69.0,1.0,2.0,-34.87338,-56.159964,5,2019
112746.0,53.0,1.0,2.0,-34.873406,-56.160146,5,2019
332120.0,218.0,2.0,4.0,-34.85221,-56.210162,5,2019
182666.0,85.0,2.0,3.0,-34.878295,-55.059087,5,2019
358340.0,120.0,2.0,3.0,-34.922990999999996,-56.154213,5,2019
148580.0,80.0,2.0,2.0,-34.898024,-56.165452,5,2019
123296.92800000001,70.0,2.0,3.0,-34.868046,-56.132723,5,2019
214130.0,138.0,2.0,2.0,-34.923111,-56.160495999999995,5,2019
121486.0,80.0,2.0,2.0,-34.92784,-54.94631700000001,5,2019
87400.0,100.0,1.0,3.0,-34.854524,-56.223048999999996,12,2019
122360.0,42.0,1.0,1.0,-34.897714,-56.165349,12,2019
96140.0,48.0,1.0,2.0,-34.905957,-56.168513,12,2019
209760.0,64.0,2.0,2.0,-34.9061,-56.158333,12,2019
249090.0,63.0,2.0,2.0,-34.925938,-56.156530000000004,12,2019
122360.0,131.0,2.0,3.0,-34.883826,-56.181675,12,2019
30590.0,200.0,2.0,4.0,-34.032439000000004,-58.243418000000005,12,2019
96140.0,69.0,1.0,1.0,-34.902282,-56.193451,5,2019
103132.0,47.0,1.0,1.0,-34.895004,-56.109035,5,2019
103132.0,47.0,1.0,1.0,-34.895004,-56.108891,5,2019
146832.0,44.0,1.0,1.0,-34.896645,-56.113484,5,2019
155572.0,44.0,1.0,1.0,-34.889497,-56.057708,5,2019
69046.0,46.0,1.0,1.0,-34.88215,-56.143525,5,2019
117990.0,112.0,2.0,2.0,-34.808578999999995,-56.21498100000001,5,2019
144210.0,70.0,1.0,2.0,-34.799728,-55.899891000000004,5,2019
107502.0,68.0,1.0,2.0,-34.873319,-56.099988,5,2019
74290.0,80.0,1.0,2.0,-34.858193,-56.155648,5,2019
121486.0,75.0,1.0,2.0,-34.893136,-56.127364,5,2019
117990.0,79.0,2.0,2.0,-34.90175,-56.187546999999995,5,2019
104880.0,65.0,1.0,2.0,-34.90224,-56.19345500000001,5,2019
182666.0,80.0,1.0,2.0,-34.894389000000004,-56.10874499999999,5,2019
96140.0,84.0,1.0,2.0,-34.910092,-56.170618000000005,5,2019
170430.0,80.0,1.0,2.0,-34.898011,-56.165547,5,2019
139840.0,100.0,1.0,2.0,-34.906667999999996,-56.20533100000001,5,2019
121486.0,89.0,2.0,2.0,-34.879123,-56.146572,5,2019
288420.0,99.0,2.0,2.0,-34.93724,-54.935956000000004,5,2019
112746.0,79.0,1.0,3.0,-34.789431,-55.904255000000006,5,2019
144210.0,90.0,2.0,3.0,-34.85732,-56.010794999999995,5,2019
157320.0,81.0,2.0,3.0,-34.908405,-56.184447,5,2019
196650.0,75.0,1.0,3.0,-34.904742,-56.152841,5,2019
270940.0,109.0,3.0,3.0,-34.908464,-56.153870999999995,5,2019
249090.0,135.0,3.0,3.0,-34.917355,-56.157562,5,2019
345230.0,137.0,3.0,3.0,-34.903728,-56.142545999999996,5,2019
279680.0,193.0,2.0,4.0,-34.866749,-56.205152000000005,5,2019
336490.0,166.0,2.0,4.0,-34.869963,-56.196699,5,2019
170430.0,130.0,1.0,4.0,-34.870160999999996,-56.189882999999995,5,2019
104880.0,45.0,1.0,1.0,-34.908829,-56.193252,4,2019
104880.0,47.0,1.0,1.0,-34.9088,-56.194036,4,2019
139840.0,55.0,1.0,1.0,-34.907367,-56.144514,4,2019
149454.0,47.0,1.0,1.0,-34.90705,-56.1443,4,2019
149454.0,55.0,1.0,1.0,-34.907084999999995,-56.144256999999996,4,2019
143773.0,47.0,1.0,1.0,-34.906804,-56.144514,4,2019
148143.0,55.0,1.0,1.0,-34.906909000000006,-56.144385,4,2019
142025.0,47.0,1.0,1.0,-34.906874,-56.144256999999996,4,2019
145084.0,55.0,1.0,1.0,-34.906698,-56.1443,4,2019
141588.0,55.0,1.0,1.0,-34.907015,-56.144128,4,2019
152076.0,55.0,1.0,1.0,-34.907156,-56.144256999999996,4,2019
92644.0,40.0,1.0,1.0,-34.882164,-56.155801000000004,4,2019
111872.0,43.0,1.0,1.0,-34.879647,-56.155179000000004,4,2019
152076.0,48.0,1.0,1.0,-34.915566999999996,-56.159406000000004,4,2019
117990.0,70.0,1.0,2.0,-34.898736,-56.136725,4,2019
166060.0,150.0,2.0,2.0,-34.910992,-56.158848,4,2019
231610.0,93.0,3.0,2.0,-34.920237,-56.154174,4,2019
100510.0,50.0,1.0,2.0,-34.890155,-56.134214,4,2019
114931.0,88.0,1.0,2.0,-34.887664,-56.183801,4,2019
123234.0,68.0,2.0,2.0,-34.887644,-56.18391,4,2019
113183.0,88.0,1.0,2.0,-34.887624,-56.183878,4,2019
179170.0,50.0,1.0,2.0,-34.903953,-56.174082999999996,4,2019
134928.12,73.0,1.0,2.0,-34.899545,-56.175619999999995,4,2019
214130.0,75.0,2.0,2.0,-34.889742,-56.093777,4,2019
126730.0,65.0,1.0,2.0,-34.840436,-56.21141899999999,4,2019
147706.0,65.0,1.0,2.0,-34.902102,-56.15014300000001,4,2019
253460.0,92.0,2.0,2.0,-34.878608,-56.070271,4,2019
117990.0,97.0,2.0,2.0,-34.905114000000005,-56.201302,4,2019
118427.0,70.0,1.0,2.0,-34.873585,-56.15979399999999,4,2019
131100.0,75.0,1.0,2.0,-34.899923,-56.16065,4,2019
154698.0,81.0,2.0,2.0,-34.897653000000005,-56.150907999999994,4,2019
154698.0,81.0,2.0,2.0,-34.897618,-56.150780000000005,4,2019
154698.0,81.0,2.0,2.0,-34.897618,-56.150866,4,2019
135470.0,60.0,2.0,2.0,-34.895646,-56.147045999999996,4,2019
144821.8,76.0,2.0,2.0,-34.897618,-56.150951,4,2019
183540.0,70.0,2.0,2.0,-34.915748,-56.159226000000004,4,2019
218500.0,76.0,2.0,3.0,-34.897335999999996,-56.115331999999995,4,2019
235980.0,86.0,2.0,3.0,-34.915039,-56.15387,4,2019
201020.0,75.0,2.0,3.0,-34.907913,-56.146388,4,2019
393300.0,170.0,3.0,3.0,-34.919789,-56.150625,4,2019
314640.0,143.0,2.0,3.0,-34.920746,-56.151793000000005,4,2019
397670.0,144.0,3.0,3.0,-34.92885,-56.16035,4,2019
260452.0,160.0,2.0,3.0,-34.949324,-54.933625,4,2019
305900.0,216.0,3.0,4.0,-34.889672999999995,-56.109396,4,2019
113620.0,40.0,1.0,1.0,-34.87257,-56.144643,1,2020
139840.0,53.0,1.0,1.0,-34.906132,-56.155227000000004,1,2020
147706.0,55.0,2.0,1.0,-34.909866,-56.147518000000005,1,2020
119738.0,70.0,1.0,1.0,-34.903249,-56.138892000000006,1,2020
480700.0,200.0,3.0,2.0,-34.869789000000004,-56.031389000000004,1,2020
157320.0,170.0,2.0,3.0,-34.897354,-56.176572,1,2020
231610.0,138.0,2.0,3.0,-34.889309999999995,-56.113484,1,2020
110998.0,78.0,1.0,3.0,-34.885954999999996,-56.17620600000001,1,2020
164312.0,100.0,2.0,3.0,-34.905502,-56.152432,1,2020
288420.0,122.0,2.0,3.0,-34.912012,-56.150907999999994,1,2020
113620.0,100.0,2.0,3.0,-34.871505,-56.188598999999996,1,2020
52440.0,65.0,1.0,3.0,-34.874964,-56.104002,1,2020
78660.0,50.0,1.0,1.0,-34.885227,-56.08263,12,2019
48070.0,43.0,1.0,1.0,-34.854165,-56.185908,12,2019
109250.0,64.0,1.0,1.0,-34.787585,-54.541476,12,2019
135470.0,57.0,2.0,1.0,-34.913869,-56.172591000000004,12,2019
136344.0,51.0,2.0,1.0,-34.913939,-56.172549,12,2019
120612.0,41.0,1.0,1.0,-34.895884,-56.166658,12,2019
139840.0,63.0,1.0,2.0,-34.907278999999996,-56.15805400000001,12,2019
78660.0,80.0,1.0,2.0,-34.850608,-56.202482999999994,12,2019
117990.0,70.0,1.0,2.0,-34.947646,-54.925751,12,2019
166060.0,120.0,2.0,3.0,-34.763474,-55.659698999999996,12,2019
305900.0,162.0,2.0,3.0,-34.775918,-55.96221,12,2019
91770.0,70.0,2.0,3.0,-34.91115,-56.19651700000001,12,2019
235980.0,85.0,2.0,3.0,-34.886978000000006,-56.106345999999995,12,2019
152950.0,83.0,2.0,3.0,-34.912487,-56.182988,12,2019
305900.0,95.0,2.0,3.0,-34.90573,-56.139987,12,2019
305900.0,150.0,3.0,4.0,-34.917097,-56.151338,12,2019
96140.0,113.0,1.0,3.0,-34.908577,-56.194814,8,2019
133722.0,76.0,1.0,2.0,-34.888615,-56.121286,8,2019
104006.0,70.0,1.0,2.0,-34.886107,-56.111426,8,2019
196650.0,147.0,1.0,2.0,-34.91137,-56.158977,8,2019
104880.0,231.0,1.0,2.0,-33.254234999999994,-58.022583999999995,8,2019
100510.0,60.0,1.0,2.0,-34.872640999999994,-56.180369999999996,8,2019
104880.0,75.0,1.0,2.0,-34.872729,-56.07520600000001,8,2019
77786.0,90.0,1.0,1.0,-34.904534000000005,-56.201763,8,2019
135470.0,36.0,1.0,1.0,-34.923766,-56.161273,8,2019
58558.0,60.0,1.0,2.0,-34.865493,-56.212106000000006,8,2019
105754.0,53.0,1.0,1.0,-34.863890999999995,-56.210089,8,2019
117959.41,83.0,1.0,2.0,-34.877578,-56.197334,8,2019
169840.924,88.0,1.0,3.0,-34.877869,-56.196957,8,2019
133722.0,96.0,1.0,3.0,-34.896667,-56.185713,8,2019
109250.0,58.0,1.0,2.0,-34.897019,-56.189189,8,2019
136344.0,68.0,1.0,2.0,-34.898162,-56.190629,8,2019
90896.0,45.0,1.0,1.0,-34.898142,-56.190599,8,2019
74290.0,45.0,1.0,2.0,-34.885332,-56.185241000000005,8,2019
93518.0,54.0,1.0,1.0,-34.902158,-56.170027000000005,8,2019
131100.0,67.0,1.0,2.0,-34.900104,-56.16972,8,2019
106628.0,54.0,1.0,1.0,-34.902334,-56.170134999999995,8,2019
106628.0,54.0,1.0,1.0,-34.902352,-56.169877,8,2019
107502.0,46.0,1.0,2.0,-34.904094,-56.177558999999995,8,2019
93518.0,49.0,1.0,1.0,-34.902299,-56.170092000000004,8,2019
109250.0,54.0,1.0,1.0,-34.904022999999995,-56.177473,8,2019
141325.8,68.0,1.0,2.0,-34.904270000000004,-56.177558999999995,8,2019
142025.0,52.0,1.0,1.0,-34.893675,-56.119451,8,2019
94392.0,50.0,1.0,1.0,-34.910506,-56.178778,8,2019
163438.0,52.0,1.0,1.0,-34.905114000000005,-56.163396999999996,8,2019
133722.0,50.0,1.0,2.0,-34.913793,-56.162161,8,2019
187910.0,91.0,1.0,2.0,-34.912473999999996,-56.150023,8,2019
143336.0,51.0,1.0,1.0,-34.908704,-56.155156999999996,8,2019
104880.0,36.0,1.0,1.0,-34.896425,-56.165585,8,2019
34960.0,50.0,1.0,3.0,-34.876531,-56.119452,8,2019
102403.95800000001,55.0,1.0,1.0,-34.883537,-56.157140000000005,8,2019
124982.0,64.0,1.0,2.0,-34.882798,-56.154385,8,2019
100510.0,30.0,1.0,1.0,-34.901753,-56.138408999999996,8,2019
135470.0,45.0,1.0,1.0,-34.923935,-56.160908,8,2019
159942.0,48.0,1.0,1.0,-34.922340999999996,-56.160103,8,2019
173926.0,86.0,1.0,1.0,-34.917942,-56.158708,8,2019
166060.0,61.0,1.0,1.0,-34.917361,-56.159513000000004,8,2019
173926.0,87.0,1.0,1.0,-34.919198,-56.158916000000005,8,2019
197524.0,85.0,1.0,1.0,-34.917898,-56.158923,8,2019
161690.0,67.0,1.0,1.0,-34.917797,-56.159018999999994,8,2019
174800.0,73.0,1.0,1.0,-34.917924,-56.158891000000004,8,2019
148580.0,80.0,1.0,2.0,-34.950839,-54.933916,8,2019
113620.0,200.0,2.0,2.0,-34.815389,-55.92307099999999,8,2019
253460.0,200.0,2.0,3.0,-34.863715,-56.03538,8,2019
192280.0,120.0,2.0,3.0,-34.898497,-56.135631000000004,8,2019
168682.0,89.0,2.0,2.0,-34.904321,-56.160086,8,2019
208886.0,200.0,2.0,3.0,-34.909579,-56.159831999999994,8,2019
131100.0,185.0,2.0,4.0,-34.88021,-56.17228000000001,8,2019
216752.0,107.0,2.0,3.0,-34.887726,-56.148462,8,2019
244720.0,226.0,2.0,4.0,-34.894203000000005,-56.141381,8,2019
187910.0,150.0,2.0,3.0,-34.906012,-56.13925699999999,8,2019
489440.0,196.0,2.0,3.0,-34.921,-56.160123,8,2019
205390.0,60.0,2.0,2.0,-34.903890999999994,-56.128572999999996,8,2019
253460.0,100.0,2.0,3.0,-34.868169,-56.031089,8,2019
233489.1,95.0,2.0,2.0,-34.921443,-56.151252,8,2019
231610.0,75.0,2.0,3.0,-34.910146999999995,-56.205518000000005,8,2019
166060.0,65.0,2.0,2.0,-34.887029999999996,-56.106719999999996,8,2019
305900.0,112.0,2.0,2.0,-34.897054,-56.113443000000004,8,2019
324254.0,101.0,2.0,2.0,-34.904973999999996,-56.163396999999996,8,2019
288420.0,115.0,2.0,3.0,-34.908704,-56.146016,8,2019
155572.0,57.0,2.0,2.0,-34.913563,-56.155696999999996,8,2019
268318.0,86.0,2.0,2.0,-34.905114000000005,-56.16344,8,2019
388930.0,117.0,2.0,3.0,-34.905114000000005,-56.163054,8,2019
190532.0,84.0,2.0,2.0,-34.904727,-56.159929000000005,8,2019
